web-scraper-order,web-scraper-start-url,start_page_link,start_page_link-href,city_selector,city_selector-href,page_city_selector,page_city_selector-href,hotelLinkHrefName,hotelLinkHref
"1577491944-24863","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#52Prince George Hotels(59)","https://www.tripadvisor.ca/Hotels-g154938-Prince_George_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154938-oa30-Prince_George_British_Columbia-Hotels.html#BODYCON","Hartway RV Park","https://www.tripadvisor.ca/Hotel_Review-g154938-d4042775-Reviews-Hartway_RV_Park-Prince_George_British_Columbia.html"
"1577491715-24308","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#70Parry Sound Hotels(50)","https://www.tripadvisor.ca/Hotels-g181742-Parry_Sound_Northeastern_Ontario_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g181742-oa60-Parry_Sound_Northeastern_Ontario_Ontario-Hotels.html#BODYCON","Katawoda Cottage Resort","https://www.tripadvisor.ca/Hotel_Review-g1821812-d12817691-Reviews-Katawoda_Cottage_Resort-Nobel_Parry_Sound_Northeastern_Ontario_Ontario.html"
"1577491316-23661","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#95Blue Mountains Hotels(224)","https://www.tripadvisor.ca/Hotels-g1022639-Blue_Mountains_Grey_County_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g1022639-oa30-Blue_Mountains_Grey_County_Ontario-Hotels.html#BODYCON","Seasons at Blue - Village Suites by Blue Mountain Resort","https://www.tripadvisor.ca/Hotel_Review-g1022639-d504413-Reviews-Seasons_at_Blue_Village_Suites_by_Blue_Mountain_Resort-Blue_Mountains_Grey_County_Onta.html"
"1577491073-23298","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#114Gananoque Hotels(43)","https://www.tripadvisor.ca/Hotels-g182143-Gananoque_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182143-oa30-Gananoque_Ontario-Hotels.html#BODYCON","Pinecrest Resort","https://www.tripadvisor.ca/Hotel_Review-g182143-d17781085-Reviews-Pinecrest_Resort-Gananoque_Ontario.html"
"1577491922-24809","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#54Osoyoos Hotels(84)","https://www.tripadvisor.ca/Hotels-g181723-Osoyoos_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181723-oa30-Osoyoos_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Cabana Beach Campground & RV Park","https://www.tripadvisor.ca/Hotel_Review-g181723-d1866439-Reviews-Cabana_Beach_Campground_RV_Park-Osoyoos_Okanagan_Valley_British_Columbia.html"
"1577491271-23613","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#98Ile d'Orleans Hotels(48)","https://www.tripadvisor.ca/Hotels-g580448-Ile_d_Orleans_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g580448-oa30-Ile_d_Orleans_Quebec-Hotels.html#BODYCON","La Vieille Maison Fradet","https://www.tripadvisor.ca/Hotel_Review-g1967797-d3434605-Reviews-La_Vieille_Maison_Fradet-Saint_Laurent_de_l_Ile_d_Orleans_Ile_d_Orleans_Quebec.html"
"1577492062-25290","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#41Picton Hotels(100)","https://www.tripadvisor.ca/Hotels-g183797-Picton_Prince_Edward_County_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g183797-oa30-Picton_Prince_Edward_County_Ontario-Hotels.html#BODYCON","South in Milford","https://www.tripadvisor.ca/Hotel_Review-g183797-d6985900-Reviews-South_in_Milford-Picton_Prince_Edward_County_Ontario.html"
"1577491665-24214","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#75Sechelt Hotels(70)","https://www.tripadvisor.ca/Hotels-g499146-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499146-oa30-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html#BODYCON","Bed 'n Boat Cottages","https://www.tripadvisor.ca/Hotel_Review-g499146-d3256062-Reviews-Bed_n_Boat_Cottages-Sechelt_Sunshine_Coast_British_Columbia.html"
"1577491745-24406","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#67Rimouski Hotels(47)","https://www.tripadvisor.ca/Hotels-g182159-Rimouski_Bas_Saint_Laurent_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182159-oa30-Rimouski_Bas_Saint_Laurent_Quebec-Hotels.html#BODYCON","Auberge St-Simon","https://www.tripadvisor.ca/Hotel_Review-g182159-d2239034-Reviews-Auberge_St_Simon-Rimouski_Bas_Saint_Laurent_Quebec.html"
"1577491790-24503","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#64Campbell River Hotels(57)","https://www.tripadvisor.ca/Hotels-g181792-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181792-oa30-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Arbour's Guest House","https://www.tripadvisor.ca/Hotel_Review-g181792-d1508165-Reviews-Arbour_s_Guest_House-Campbell_River_Vancouver_Island_British_Columbia.html"
"1577491641-24172","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#77Lunenburg Hotels(50)","https://www.tripadvisor.ca/Hotels-g182187-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182187-oa30-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Kaulbach House","https://www.tripadvisor.ca/Hotel_Review-g182187-d271877-Reviews-Kaulbach_House-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577491356-23724","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#93Baddeck Hotels(47)","https://www.tripadvisor.ca/Hotels-g499213-Baddeck_Cape_Breton_Island_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499213-oa30-Baddeck_Cape_Breton_Island_Nova_Scotia-Hotels.html#BODYCON","Baddeck Cabot Trail Campground","https://www.tripadvisor.ca/Hotel_Review-g499213-d8414304-Reviews-Baddeck_Cabot_Trail_Campground-Baddeck_Cape_Breton_Island_Nova_Scotia.html"
"1577491901-24757","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#56Kawartha Lakes Hotels(92)","https://www.tripadvisor.ca/Hotels-g499267-Kawartha_Lakes_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499267-oa30-Kawartha_Lakes_Ontario-Hotels.html#BODYCON","Log Chateau Park","https://www.tripadvisor.ca/Hotel_Review-g796987-d4172518-Reviews-Log_Chateau_Park-Fenelon_Falls_Kawartha_Lakes_Ontario.html"
"1577491944-24865","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#52Prince George Hotels(59)","https://www.tripadvisor.ca/Hotels-g154938-Prince_George_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154938-oa30-Prince_George_British_Columbia-Hotels.html#BODYCON","Bee Lazee RV Park & Campground","https://www.tripadvisor.ca/Hotel_Review-g154938-d8493959-Reviews-Bee_Lazee_RV_Park_Campground-Prince_George_British_Columbia.html"
"1577491944-24853","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#52Prince George Hotels(59)","https://www.tripadvisor.ca/Hotels-g154938-Prince_George_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154938-oa30-Prince_George_British_Columbia-Hotels.html#BODYCON","Mead Manor Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g154938-d1067215-Reviews-Mead_Manor_Bed_Breakfast-Prince_George_British_Columbia.html"
"1577491546-23968","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#83North Vancouver Hotels(68)","https://www.tripadvisor.ca/Hotels-g181717-North_Vancouver_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181717-oa30-North_Vancouver_British_Columbia-Hotels.html#BODYCON","A Gazebo In The Garden","https://www.tripadvisor.ca/Hotel_Review-g181717-d182508-Reviews-A_Gazebo_In_The_Garden-North_Vancouver_British_Columbia.html"
"1577491790-24520","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#64Campbell River Hotels(57)","https://www.tripadvisor.ca/Hotels-g181792-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181792-oa30-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Beachway B&B Suites","https://www.tripadvisor.ca/Hotel_Review-g181792-d664656-Reviews-Beachway_B_B_Suites-Campbell_River_Vancouver_Island_British_Columbia.html"
"1577491727-24348","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#69Perce Hotels(45)","https://www.tripadvisor.ca/Hotels-g182144-Perce_Gaspesie_Region_Quebec-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g182144-oa60-Perce_Gaspesie_Region_Quebec-Hotels.html#BODYCON","Nature Ocean Chalets","https://www.tripadvisor.ca/Hotel_Review-g182144-d2283967-Reviews-Nature_Ocean_Chalets-Perce_Gaspesie_Region_Quebec.html"
"1577491166-23455","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#106Sainte-Adele Hotels(35)","https://www.tripadvisor.ca/Hotels-g182141-Sainte_Adele_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182141-oa30-Sainte_Adele_Quebec-Hotels.html#BODYCON","Villa Panoramique et Jardin","https://www.tripadvisor.ca/Hotel_Review-g182141-d15656144-Reviews-Villa_Panoramique_et_Jardin-Sainte_Adele_Quebec.html"
"1577491073-23312","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#114Gananoque Hotels(43)","https://www.tripadvisor.ca/Hotels-g182143-Gananoque_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182143-oa30-Gananoque_Ontario-Hotels.html#BODYCON","1000 Island Condo Getaway","https://www.tripadvisor.ca/Hotel_Review-g182143-d1776811-Reviews-1000_Island_Condo_Getaway-Gananoque_Ontario.html"
"1577491021-23192","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#119Port Alberni Hotels(35)","https://www.tripadvisor.ca/Hotels-g181778-Port_Alberni_Alberni_Clayoquot_Regional_District_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181778-oa30-Port_Alberni_Alberni_Clayoquot_Regional_District_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Sechart Lodge","https://www.tripadvisor.ca/Hotel_Review-g181778-d3381393-Reviews-Sechart_Lodge-Port_Alberni_Alberni_Clayoquot_Regional_District_Vancouver_Island_Britis.html"
"1577491729-24355","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#69Perce Hotels(45)","https://www.tripadvisor.ca/Hotels-g182144-Perce_Gaspesie_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182144-oa30-Perce_Gaspesie_Region_Quebec-Hotels.html#BODYCON","Gite De La Savoie","https://www.tripadvisor.ca/Hotel_Review-g182144-d1892934-Reviews-Gite_De_La_Savoie-Perce_Gaspesie_Region_Quebec.html"
"1577491759-24447","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#66Sooke Hotels(74)","https://www.tripadvisor.ca/Hotels-g182158-Sooke_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182158-oa30-Sooke_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","French Beach Retreats","https://www.tripadvisor.ca/Hotel_Review-g182158-d292203-Reviews-French_Beach_Retreats-Sooke_Victoria_Capital_Regional_District_Vancouver_Island_British.html"
"1577492006-25065","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#46Revelstoke Hotels(90)","https://www.tripadvisor.ca/Hotels-g181775-Revelstoke_Kootenay_Rockies_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181775-oa30-Revelstoke_Kootenay_Rockies_British_Columbia-Hotels.html#BODYCON","Courthouse Inn Revelstoke","https://www.tripadvisor.ca/Hotel_Review-g181775-d186104-Reviews-Courthouse_Inn_Revelstoke-Revelstoke_Kootenay_Rockies_British_Columbia.html"
"1577492013-25073","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#45Yellowknife Hotels(71)","https://www.tripadvisor.ca/Hotels-g154966-Yellowknife_Northwest_Territories-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g154966-oa60-Yellowknife_Northwest_Territories-Hotels.html#BODYCON","Yellow Dog Lodge","https://www.tripadvisor.ca/Hotel_Review-g154966-d581324-Reviews-Yellow_Dog_Lodge-Yellowknife_Northwest_Territories.html"
"1577491829-24597","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#61Hamilton Hotels(74)","https://www.tripadvisor.ca/Hotels-g154990-Hamilton_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154990-oa30-Hamilton_Ontario-Hotels.html#BODYCON","Rose Arden B&B","https://www.tripadvisor.ca/Hotel_Review-g154990-d566063-Reviews-Rose_Arden_B_B-Hamilton_Ontario.html"
"1577491641-24163","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#77Lunenburg Hotels(50)","https://www.tripadvisor.ca/Hotels-g182187-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182187-oa30-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Lunenburg Board of Trade Campground","https://www.tripadvisor.ca/Hotel_Review-g182187-d8600324-Reviews-Lunenburg_Board_of_Trade_Campground-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577491967-24935","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#50London Hotels(69)","https://www.tripadvisor.ca/Hotels-g154995-London_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154995-oa30-London_Ontario-Hotels.html#BODYCON","Lighthouse Inn","https://www.tripadvisor.ca/Hotel_Review-g154995-d1389978-Reviews-Lighthouse_Inn-London_Ontario.html"
"1577491675-24233","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#74Trois-Rivieres Hotels(52)","https://www.tripadvisor.ca/Hotels-g155037-Trois_Rivieres_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155037-oa30-Trois_Rivieres_Quebec-Hotels.html#BODYCON","Manoir De Blois","https://www.tripadvisor.ca/Hotel_Review-g155037-d522602-Reviews-Manoir_De_Blois-Trois_Rivieres_Quebec.html"
"1577491258-23576","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#99Peterborough Hotels(40)","https://www.tripadvisor.ca/Hotels-g155008-Peterborough_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155008-oa30-Peterborough_Ontario-Hotels.html#BODYCON","Beavermead Campground","https://www.tripadvisor.ca/Hotel_Review-g155008-d15766248-Reviews-Beavermead_Campground-Peterborough_Ontario.html"
"1577491803-24530","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#63Burnaby Hotels(81)","https://www.tripadvisor.ca/Hotels-g181793-Burnaby_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181793-oa30-Burnaby_British_Columbia-Hotels.html#BODYCON","Bralic's Burnaby Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g181793-d6854179-Reviews-Bralic_s_Burnaby_Bed_Breakfast-Burnaby_British_Columbia.html"
"1577491286-23626","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#97Chatham-Kent Hotels(40)","https://www.tripadvisor.ca/Hotels-g11825303-Chatham_Kent_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g11825303-oa30-Chatham_Kent_Ontario-Hotels.html#BODYCON","Lakeside Cabin Rentals","https://www.tripadvisor.ca/Hotel_Review-g1420017-d10746909-Reviews-Lakeside_Cabin_Rentals-Erieau_Chatham_Kent_Ontario.html"
"1577491044-23239","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#117Annapolis Royal Hotels(36)","https://www.tripadvisor.ca/Hotels-g154970-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154970-oa30-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","A Seafaring Maiden Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g499225-d1161730-Reviews-A_Seafaring_Maiden_Bed_and_Breakfast-Granville_Ferry_Annapolis_Royal_Southwest_Nova_Sc.html"
"1577491922-24815","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#54Osoyoos Hotels(84)","https://www.tripadvisor.ca/Hotels-g181723-Osoyoos_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181723-oa30-Osoyoos_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Sandy Beach Motel","https://www.tripadvisor.ca/Hotel_Review-g181723-d1012344-Reviews-Sandy_Beach_Motel-Osoyoos_Okanagan_Valley_British_Columbia.html"
"1577491465-23867","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#87Chilliwack Hotels(41)","https://www.tripadvisor.ca/Hotels-g154927-Chilliwack_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154927-oa30-Chilliwack_British_Columbia-Hotels.html#BODYCON","White Pillars Country Estate B&B","https://www.tripadvisor.ca/Hotel_Review-g154927-d2413515-Reviews-White_Pillars_Country_Estate_B_B-Chilliwack_British_Columbia.html"
"1577491850-24601","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#60Huntsville Hotels(101)","https://www.tripadvisor.ca/Hotels-g181752-Huntsville_Muskoka_District_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g181752-oa60-Huntsville_Muskoka_District_Ontario-Hotels.html#BODYCON","Colonial Bay Cottage Resort","https://www.tripadvisor.ca/Hotel_Review-g181752-d628024-Reviews-Colonial_Bay_Cottage_Resort-Huntsville_Muskoka_District_Ontario.html"
"1577491944-24877","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#52Prince George Hotels(59)","https://www.tripadvisor.ca/Hotels-g154938-Prince_George_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154938-oa30-Prince_George_British_Columbia-Hotels.html#BODYCON","MamaYeh RV Park & Campground","https://www.tripadvisor.ca/Hotel_Review-g154938-d1654079-Reviews-MamaYeh_RV_Park_Campground-Prince_George_British_Columbia.html"
